0.000172,0.000134,0.000129,0,0,0,0,0,0,0,0,0,0,0,0
0.21375,0.22087,0.22419,0,0,0,0,0,0,0,0,0,0,0,0
0.002977,0.003433,0.003143,0,0,0,0,0,0,0,0,0,0,0,0
0.002901,0.003538,0.003147,0,0,0,0,0,0,0,0,0,0,0,0
0.002828,0.003099,0.003415,0,0,0,0,0,0,0,0,0,0,0,0
0.003037,0.002853,0.003371,0,0,0,0,0,0,0,0,0,0,0,0
0.002763,0.003451,0.003359,0,0,0,0,0,0,0,0,0,0,0,0
0.002913,0.003314,0.003229,0,0,0,0,0,0,0,0,0,0,0,0
0.002882,0.004089,0.003248,0,0,0,0,0,0,0,0,0,0,0,0
0.002971,0.005844,0.003162,0,0,0,0,0,0,0,0,0,0,0,0
0.002847,0.005467,0.003395,0,0,0,0,0,0,0,0,0,0,0,0
0.003041,0.005337,0.002939,0,0,0,0,0,0,0,0,0,0,0,0
0.003034,0.004326,0.002746,0,0,0,0,0,0,0,0,0,0,0,0
0.003411,0.004197,0.003305,0,0,0,0,0,0,0,0,0,0,0,0
0.002997,0.003538,0.00306,0,0,0,0,0,0,0,0,0,0,0,0
0.002882,0.003544,0.002907,0,0,0,0,0,0,0,0,0,0,0,0
0.002797,0.003103,0.002761,0,0,0,0,0,0,0,0,0,0,0,0
0.00283,0.003144,0.003498,0,0,0,0,0,0,0,0,0,0,0,0
0.002897,0.003772,0.003362,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
0.000194,0.00015,0.000216,0,0,0,0,0,0,0,0,0,0,0,0
0.21373,0.22387,0.26267,0,0,0,0,0,0,0,0,0,0,0,0
0.002831,0.00283,0.002899,0,0,0,0,0,0,0,0,0,0,0,0
0.002597,0.003044,0.002783,0,0,0,0,0,0,0,0,0,0,0,0
0.002929,0.003225,0.003026,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
0.000168,0.00018,0.000222,0,0,0,0,0,0,0,0,0,0,0,0
0.22289,0.2193,0.22256,0,0,0,0,0,0,0,0,0,0,0,0
